RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2299,15657716,Davis,720,France,Male,23,5,172552.38,3,1,1,153896.61,0
2300,15693747,Davis,758,Spain,Female,25,2,71412.5,3,1,0,116762.5,0
2301,15692653,Jones,732,Spain,Female,42,0,193345.85,4,1,0,106398.02,0
2302,15636378,Jones,790,Germany,Female,91,5,2151.56,3,1,0,65628.02,0
2303,15642652,Garcia,715,France,Male,58,10,95567.95,3,0,1,88171.03,1
2304,15672430,Martinez,796,Germany,Male,75,7,5380.58,4,0,1,84431.02,0
2305,15613467,Miller,456,Spain,Female,77,0,238382.51,4,0,0,29619.45,1
2306,15631010,Martinez,454,Spain,Male,20,2,3841.23,4,0,0,109574.76,0
2307,15654691,Miller,420,Germany,Female,26,5,38822.48,4,0,0,120259.77,0
2308,15664157,Brown,780,Spain,Female,69,9,134818.2,3,0,0,194111.83,1
2309,15612289,Garcia,433,France,Male,75,2,161537.78,1,1,1,63747.81,0
2310,15644976,Miller,558,France,Male,77,6,182247.81,3,1,0,85897.14,0
2311,15643596,Jones,608,Spain,Female,66,5,61725.59,3,0,1,114856.41,0
2312,15623171,Jones,588,France,Female,22,8,75248.75,2,0,0,172076.67,0
2313,15686365,Johnson,651,France,Male,79,5,59975.73,1,0,0,59013.22,1
2314,15699590,Miller,581,France,Male,49,6,61018.21,3,1,0,54518.63,0
2315,15644139,Garcia,769,Germany,Male,44,1,195448.23,2,0,1,111057.74,0
2316,15648713,Smith,631,Germany,Female,41,9,236999.7,1,0,0,34427.35,0
2317,15629734,Brown,743,France,Female,55,3,148950.73,1,0,1,142321.18,1
2318,15672588,Williams,767,Spain,Female,84,4,39357.65,3,0,0,173359.32,0
2319,15663646,Williams,555,Spain,Male,33,1,16358.21,1,0,0,15605.92,0
2320,15603654,Miller,613,France,Female,32,10,59794.14,2,0,1,47044.63,0
2321,15689022,Martinez,660,France,Female,42,9,44448.6,1,0,0,120032.53,1
2322,15618743,Brown,696,Germany,Female,89,9,144630.29,3,1,1,167280.3,0
2323,15648368,Davis,743,Germany,Male,21,9,174482.67,4,0,0,103114.26,0
2324,15690025,Rodriguez,534,France,Female,49,6,1147.7,3,1,1,159027.02,0
2325,15674172,Williams,463,France,Male,62,3,109905.09,4,0,1,90227.68,0
2326,15606441,Jones,428,France,Female,73,8,155744.81,2,0,1,83631.59,0
2327,15624611,Brown,706,France,Female,52,7,48218.92,1,1,1,44514.04,0
2328,15612149,Martinez,691,France,Male,70,9,225242.71,2,1,0,38802.85,0
2329,15659189,Garcia,650,Germany,Male,47,8,137253.07,1,0,1,151601.93,0
2330,15621675,Martinez,399,Germany,Male,66,7,86349.44,1,1,1,42178.32,0
2331,15671031,Brown,669,Spain,Female,69,4,4668.9,1,1,1,87470.59,0
2332,15642668,Davis,444,France,Male,19,8,121076.72,4,0,0,113550.3,0
2333,15613673,Williams,607,Spain,Female,76,4,83986.51,1,1,1,60235.19,0
2334,15676666,Jones,778,France,Female,54,7,242386.57,4,1,0,168156.14,1
2335,15688204,Smith,700,France,Male,46,3,94688.74,3,0,0,86905.78,0
2336,15680758,Garcia,411,Spain,Male,47,4,230251.85,4,0,1,81579.17,0
2337,15665429,Jones,491,Germany,Male,39,10,171513.6,3,0,1,43853.66,0
2338,15623669,Davis,679,France,Male,36,3,18490.76,4,1,0,51761.6,0
2339,15634068,Rodriguez,571,Germany,Female,84,1,233180.12,2,0,0,65343.14,0
2340,15688789,Davis,705,Spain,Female,35,3,42112.11,1,0,1,76372.52,0
2341,15609435,Davis,460,Germany,Male,82,10,112005.89,2,1,1,143246.58,0
2342,15694088,Williams,453,Spain,Male,22,4,230751.01,2,0,0,199298.02,0
2343,15652249,Brown,364,Spain,Female,28,5,207127.47,4,1,1,106246.07,0
2344,15637384,Brown,619,Germany,Female,75,3,121895.45,4,1,0,144017.11,0
2345,15681929,Jones,508,Germany,Male,35,10,51730.14,3,1,1,56304.59,0
2346,15676153,Rodriguez,506,France,Female,89,9,127315.26,2,1,0,189948.33,0
2347,15675388,Rodriguez,376,France,Female,73,3,136908.59,2,1,0,163974.22,0
2348,15631401,Martinez,434,Germany,Female,39,5,249234.15,4,1,0,140164.48,1
2349,15671831,Smith,358,Spain,Female,73,6,206007.82,2,1,1,69544.65,1
2350,15634084,Davis,625,France,Female,83,6,215329.26,1,0,0,25504.59,1
2351,15655826,Smith,576,Spain,Female,40,3,246546.86,1,1,0,193962.66,0
2352,15636451,Johnson,535,France,Female,33,4,130829.84,4,0,1,147788.66,1
2353,15607227,Miller,428,Germany,Female,61,2,146306.62,2,1,1,35948.79,0
2354,15631910,Davis,565,France,Male,89,4,113611.05,2,0,0,114850.06,0
2355,15636041,Smith,782,France,Female,85,9,31363.51,1,1,1,126091.69,0
2356,15688920,Williams,406,Spain,Male,31,4,131314.18,4,0,1,94255.83,0
2357,15665681,Miller,493,France,Male,26,3,145647.22,1,0,1,99634.94,0
2358,15681571,Rodriguez,705,France,Male,33,5,59318.04,2,1,1,113737.99,0
2359,15665481,Davis,680,Germany,Male,30,4,195706.08,4,0,0,162286.15,0
2360,15668576,Davis,741,Germany,Male,53,7,31120.58,2,1,1,164221.15,0
2361,15664174,Rodriguez,416,Spain,Female,61,1,125499.81,4,1,0,192513.66,1
2362,15626160,Martinez,624,Spain,Male,31,5,165678.27,1,1,0,42661.03,0
2363,15617633,Williams,843,France,Female,34,1,13732.83,1,0,1,30947.04,0
2364,15694880,Davis,454,Germany,Male,82,5,201013.33,4,0,0,126002.57,0
2365,15617014,Smith,800,Germany,Female,71,3,76038.55,4,1,0,143728.79,0
2366,15680532,Davis,769,Spain,Female,19,0,179437.3,1,0,1,74589.3,0
2367,15649104,Miller,822,Spain,Male,34,5,27052.31,1,1,0,197121.25,0
2368,15641621,Davis,537,Germany,Female,40,2,155074.65,2,0,0,169826.96,1
2369,15677231,Smith,513,Germany,Male,18,6,139303.03,4,1,1,103695.07,0
2370,15668388,Garcia,616,France,Female,29,2,37500.65,4,1,1,147598.01,0
2371,15616014,Miller,400,France,Female,30,9,156186.22,4,1,1,96081.16,0
2372,15692578,Jones,475,Germany,Male,91,3,172831.04,1,0,0,47928.25,0
2373,15633755,Jones,429,Germany,Female,29,8,124625.59,1,0,1,40280.0,0
2374,15640390,Miller,532,Germany,Female,74,6,144644.19,1,0,0,65096.09,0
2375,15623711,Williams,659,Germany,Female,35,3,221854.89,3,1,0,180188.67,0
2376,15691658,Garcia,366,France,Female,32,1,174425.75,3,0,1,81389.32,1
2377,15657993,Miller,795,Germany,Female,56,4,226488.67,1,0,0,182274.27,0
2378,15674696,Smith,519,France,Female,90,7,138085.99,4,0,0,161640.34,0
2379,15627213,Johnson,629,France,Male,86,1,43713.27,4,0,0,125314.01,0
2380,15657784,Brown,750,France,Female,50,8,61572.7,4,0,0,180510.31,0
2381,15607421,Davis,653,Spain,Male,65,4,44102.64,2,1,0,45998.01,1
2382,15686936,Martinez,689,France,Female,22,5,83812.14,1,0,1,24482.2,0
2383,15699073,Garcia,563,Spain,Male,25,6,119384.04,4,0,1,152571.25,0
2384,15617727,Smith,547,France,Female,36,8,63982.87,4,1,0,182029.08,1
2385,15604358,Martinez,356,France,Male,69,6,118908.69,1,1,1,82787.92,0
2386,15665108,Jones,747,Spain,Female,29,3,91089.52,1,1,0,10884.45,0
2387,15694018,Miller,360,Germany,Male,89,4,138836.82,1,0,0,155602.91,0
2388,15632117,Garcia,361,France,Male,25,2,107128.44,3,1,0,79338.49,0
2389,15688700,Rodriguez,459,France,Male,72,0,108523.2,1,0,0,121268.07,0
2390,15631910,Davis,482,Spain,Female,51,2,122655.3,1,1,0,49785.42,0
2391,15698032,Brown,738,France,Female,82,0,246968.81,3,0,1,139450.74,0
2392,15655754,Jones,477,Germany,Female,64,4,139137.11,1,1,1,111060.35,1
2393,15662438,Miller,497,France,Male,52,6,180834.43,4,0,1,15342.11,0
2394,15629371,Davis,403,France,Female,49,8,104186.4,4,1,0,11162.37,0
2395,15651501,Jones,660,France,Male,68,3,81462.26,4,1,1,93169.32,0
2396,15660946,Rodriguez,791,Germany,Female,23,9,229144.3,4,0,0,41147.76,0
2397,15638467,Martinez,428,Germany,Male,26,9,185590.08,4,0,0,182070.81,0
2398,15617625,Brown,695,France,Male,57,0,145607.44,2,0,1,29828.15,1
2399,15633893,Brown,446,Spain,Male,65,6,84107.82,3,1,0,146075.31,0
2400,15676329,Davis,598,Spain,Female,89,2,64465.07,1,0,0,76490.67,0
2401,15631007,Smith,476,Spain,Male,43,0,63017.92,4,1,1,187644.6,0
2402,15691302,Davis,379,France,Female,54,3,125932.71,4,0,0,35256.86,1
2403,15639532,Jones,373,France,Male,69,10,218705.12,4,0,0,157767.63,0
2404,15654253,Smith,820,Spain,Female,29,8,220261.96,2,1,1,192252.84,1
2405,15612323,Brown,550,France,Male,55,5,186246.32,1,0,0,191825.25,0
2406,15673379,Johnson,480,France,Male,85,5,135622.79,1,1,0,58678.67,0
2407,15614210,Brown,471,Spain,Male,33,6,58727.43,4,0,0,66328.77,0
2408,15616456,Davis,705,France,Female,78,0,119713.1,2,0,1,38402.18,0
2409,15631367,Jones,781,France,Male,41,4,173680.64,2,0,1,80801.11,0
2410,15654624,Smith,676,France,Male,34,3,148754.16,4,1,0,139598.03,0
2411,15610106,Miller,499,Spain,Female,21,3,128508.53,4,0,0,12043.73,0
2412,15668008,Smith,363,France,Female,67,6,107052.9,2,0,0,133558.42,0
2413,15672240,Rodriguez,653,Spain,Male,20,1,188128.57,1,1,0,13387.09,0
2414,15664315,Williams,378,Germany,Female,25,4,210558.78,2,0,0,136806.6,0
2415,15669249,Williams,399,Germany,Female,29,6,180727.81,2,0,0,169681.49,1
2416,15670587,Garcia,813,France,Male,52,2,234481.88,1,1,1,78430.54,0
2417,15610756,Martinez,589,France,Female,83,1,194968.37,1,1,0,87258.61,0
2418,15668011,Garcia,831,Germany,Male,70,0,112651.21,1,0,0,148253.87,0
2419,15636378,Garcia,743,France,Male,50,4,154188.37,1,1,1,163761.84,0
2420,15604255,Smith,804,Spain,Male,35,4,126091.8,3,1,1,199932.88,0
2421,15614484,Jones,822,France,Female,75,3,136580.82,1,1,1,112715.76,0
2422,15656549,Garcia,632,Germany,Female,62,7,223924.97,2,0,0,172370.89,0
2423,15634503,Davis,684,France,Male,32,1,75214.63,2,0,0,20662.0,1
2424,15673794,Smith,701,Spain,Male,32,3,3273.7,1,1,0,30346.2,0
2425,15645113,Jones,505,France,Female,62,4,173911.7,2,0,0,175379.06,1
2426,15674069,Williams,486,France,Female,85,8,45253.42,2,1,0,81902.21,0
2427,15698117,Johnson,676,Spain,Male,86,2,38558.1,3,1,1,52950.76,1
2428,15605249,Davis,685,Germany,Male,84,0,248119.05,3,1,0,86994.56,0
2429,15619201,Miller,503,Germany,Male,79,3,66693.81,4,0,0,109867.45,1
2430,15658576,Martinez,832,Germany,Female,61,9,50941.94,4,1,1,71580.77,0
2431,15609686,Miller,430,Germany,Male,37,5,47745.82,1,1,1,47554.28,0
2432,15653363,Jones,436,France,Female,56,6,103088.39,3,1,0,17031.0,0
2433,15697543,Rodriguez,613,France,Male,56,3,102354.46,4,1,1,155841.79,0
2434,15600661,Jones,607,Spain,Female,18,3,158124.88,2,1,1,181755.41,0
2435,15644843,Johnson,828,France,Female,84,5,25909.67,4,1,0,13269.8,0
2436,15695673,Williams,534,Germany,Male,64,0,158861.23,1,1,0,76398.26,1
2437,15660963,Brown,529,France,Female,90,4,113408.22,4,0,1,179606.39,0
2438,15642828,Jones,535,France,Female,71,10,51913.52,1,0,1,13927.77,0
2439,15648604,Williams,472,France,Male,37,2,194555.26,4,1,1,148981.11,0
2440,15610526,Miller,726,Germany,Female,26,7,118515.73,4,1,1,56226.4,1
2441,15668910,Jones,445,Germany,Female,45,4,179265.31,2,1,1,156876.36,0
2442,15625592,Jones,442,France,Male,81,6,230142.39,2,1,0,139060.0,1
2443,15628982,Garcia,352,France,Female,52,7,88351.2,2,0,1,188829.86,0
2444,15600207,Miller,741,Spain,Female,57,7,224476.11,2,1,1,68258.31,0
2445,15688733,Martinez,792,France,Male,19,1,50085.37,3,0,1,38795.89,1
2446,15698936,Martinez,351,Spain,Male,20,1,55532.61,4,0,0,104057.12,0
2447,15668619,Davis,828,Spain,Male,31,9,165924.39,2,1,0,197117.39,0
2448,15629328,Rodriguez,795,Spain,Female,85,4,25657.92,1,1,1,17679.86,0
2449,15646479,Brown,720,Spain,Male,64,2,113695.0,3,1,1,43891.41,0
2450,15620103,Jones,654,France,Male,71,9,53458.07,1,0,0,172882.71,0
2451,15639891,Jones,706,Spain,Male,75,0,142714.09,2,0,0,140396.94,1
2452,15610754,Davis,497,Spain,Male,79,7,201705.63,4,0,0,90732.56,1
2453,15699983,Rodriguez,634,Spain,Male,68,5,10606.11,4,0,1,103795.0,0
2454,15681437,Miller,494,France,Male,65,2,103327.5,4,1,1,58602.65,0
2455,15698540,Jones,679,Spain,Male,44,7,182668.15,2,1,0,192865.31,0
2456,15672982,Williams,710,Spain,Female,72,10,85563.58,1,1,1,75175.74,0
2457,15655922,Smith,755,Spain,Female,66,0,10426.51,4,1,0,82174.86,0
2458,15648231,Rodriguez,611,France,Male,41,2,147845.08,1,0,1,99122.94,0
2459,15629301,Jones,411,France,Male,27,8,30041.13,2,1,1,50593.21,0
2460,15691652,Rodriguez,840,Spain,Female,24,5,92479.93,4,0,0,47332.54,0
2461,15662711,Martinez,575,Germany,Male,34,0,247633.3,3,1,0,124121.68,1
2462,15641323,Brown,380,France,Female,39,8,99504.99,2,1,0,157192.9,0
2463,15618752,Jones,539,Spain,Male,76,6,210714.24,3,0,1,152912.26,0
2464,15697912,Brown,724,France,Female,61,0,214951.56,2,0,0,117466.26,1
2465,15682205,Johnson,617,France,Male,28,0,65707.79,3,0,0,131394.98,0
2466,15698452,Smith,361,France,Female,59,4,148876.24,2,1,0,117101.46,0
2467,15613395,Davis,540,France,Female,40,10,236864.67,1,0,0,176236.22,0
2468,15685957,Brown,749,France,Male,77,3,151583.16,1,1,1,83613.32,0
2469,15656273,Jones,374,France,Female,79,7,203313.58,4,1,0,33425.95,0
2470,15691878,Garcia,755,France,Female,71,1,115640.73,4,1,1,92744.16,0
2471,15604895,Davis,440,Germany,Male,30,5,179831.85,4,1,0,175450.42,0
2472,15676559,Davis,437,Spain,Female,85,7,5463.0,2,0,0,181148.58,0
2473,15610699,Miller,681,Germany,Female,44,0,196868.36,4,0,0,122002.67,0
2474,15665061,Brown,623,France,Female,57,2,167962.36,2,0,1,21825.31,0
2475,15609715,Garcia,650,France,Female,91,0,89712.19,3,1,1,147247.55,0
2476,15619169,Brown,460,Spain,Male,27,6,104246.48,3,1,1,134079.18,0
2477,15616163,Miller,429,Spain,Female,32,0,81653.48,2,0,0,95820.86,1
2478,15605782,Smith,673,France,Female,62,8,131071.65,3,1,0,40970.17,0
2479,15688177,Jones,489,France,Female,70,7,27168.91,1,1,0,125228.61,0
2480,15684328,Martinez,782,Germany,Female,24,10,211228.73,1,0,0,101637.19,0
2481,15635585,Martinez,766,Spain,Male,47,2,119513.42,2,1,0,21480.78,0
2482,15630682,Brown,563,France,Female,47,3,10775.54,1,0,0,85583.22,0
2483,15647864,Miller,796,Germany,Male,44,8,138240.44,3,1,1,188352.21,1
2484,15684416,Rodriguez,367,Germany,Male,66,9,232629.28,4,0,1,88180.82,0
2485,15655114,Jones,403,Spain,Female,74,5,21865.13,4,0,1,91588.63,0
2486,15638067,Brown,717,France,Male,81,4,30798.14,2,0,0,115912.76,0
2487,15642685,Rodriguez,446,Spain,Female,80,4,96795.82,1,1,0,66453.93,0
2488,15618073,Jones,632,France,Female,65,0,183906.07,4,0,0,23971.85,1
2489,15636035,Rodriguez,583,Germany,Female,58,0,151155.48,4,1,1,124240.36,0
2490,15664977,Davis,816,Germany,Male,47,2,114489.87,4,1,0,104063.62,0
2491,15690373,Brown,589,France,Male,20,1,248186.47,2,0,0,139815.98,0
2492,15683362,Miller,683,Germany,Female,54,9,46448.32,1,0,1,100518.36,1
2493,15690517,Jones,758,France,Male,47,0,205439.2,1,1,0,56993.62,0
2494,15665450,Martinez,767,France,Male,71,4,30959.24,4,0,1,83031.11,0
2495,15610382,Brown,693,France,Male,24,10,44901.76,1,0,0,12565.41,0
2496,15604437,Jones,835,Germany,Male,25,2,73861.07,1,0,0,39479.06,1
2497,15670971,Jones,793,France,Female,80,6,218273.93,4,1,0,159341.71,0
2498,15664612,Rodriguez,403,Spain,Female,80,7,111051.43,2,1,1,187017.71,1
2499,15690355,Rodriguez,436,France,Female,81,9,98946.35,4,0,0,79373.08,0
2500,15661929,Garcia,610,France,Male,47,5,122681.45,1,1,1,186216.36,0
2501,15697518,Brown,585,France,Female,27,4,157726.58,1,0,1,130739.45,0
2502,15698864,Johnson,472,Germany,Female,86,9,105873.54,1,0,1,63288.29,1
2503,15612329,Williams,769,France,Female,66,4,240632.92,2,0,0,123953.28,0
2504,15625169,Johnson,403,France,Male,56,0,33835.48,1,0,1,163541.93,0
2505,15687468,Jones,565,France,Male,51,5,118916.58,1,1,1,159310.91,0
2506,15634594,Garcia,769,France,Male,27,5,103858.26,1,0,0,178169.35,0
2507,15676957,Jones,546,Spain,Female,26,2,173176.7,2,1,0,159564.96,0
2508,15660631,Johnson,388,Germany,Female,77,3,240770.84,4,0,0,142153.02,0
2509,15645033,Jones,803,France,Female,22,3,72103.22,1,1,1,82903.24,0
2510,15663133,Rodriguez,714,France,Male,52,5,238831.63,1,0,0,44150.06,0
2511,15673165,Brown,577,Spain,Female,28,7,206924.91,2,1,1,31404.69,0
2512,15673861,Martinez,586,France,Male,59,8,202619.48,3,1,1,164407.46,0
2513,15652290,Johnson,481,Spain,Male,37,8,18268.99,2,0,1,155679.05,0
2514,15694031,Williams,679,France,Male,68,4,235145.86,3,0,0,179943.04,0
2515,15631750,Williams,849,France,Female,18,7,209731.96,3,1,0,23423.52,0
2516,15695155,Rodriguez,670,Germany,Male,28,7,171145.78,3,0,0,130707.72,1
2517,15640461,Brown,818,Spain,Female,78,9,31964.81,3,1,0,146888.93,0
2518,15673800,Smith,517,France,Male,56,3,105009.31,3,0,0,88385.47,0
2519,15678222,Smith,836,France,Female,65,3,210057.06,2,0,1,110970.33,0
2520,15624226,Miller,386,France,Male,45,2,109382.84,1,0,0,104345.72,0
2521,15606721,Miller,416,Spain,Female,53,4,109113.79,2,0,0,92639.19,0
2522,15656154,Johnson,460,Germany,Female,87,7,67531.45,4,0,0,65217.12,1
2523,15620609,Rodriguez,764,France,Male,79,7,12797.06,2,0,1,197911.56,0
2524,15652130,Rodriguez,568,France,Female,87,8,128250.95,1,1,0,177840.47,1
2525,15672909,Jones,558,France,Female,27,0,193617.37,1,1,1,159449.09,0
2526,15655249,Williams,730,France,Male,22,3,36517.84,4,1,1,169954.67,0
2527,15648895,Williams,436,France,Male,45,5,223444.39,4,1,0,169094.95,1
2528,15694473,Williams,810,Germany,Female,76,4,138821.0,2,1,0,24208.07,0
2529,15605656,Garcia,652,France,Male,26,3,203074.72,2,0,1,119203.98,1
2530,15674520,Brown,760,France,Female,56,10,166759.97,4,0,0,99433.87,0
2531,15663740,Davis,528,Germany,Male,79,2,33736.41,4,1,1,47760.59,0
2532,15664309,Jones,753,France,Male,55,1,226648.05,2,0,1,59630.27,0
2533,15629984,Smith,843,France,Male,41,8,179537.44,4,1,0,36847.21,0
2534,15673822,Rodriguez,362,France,Female,81,9,8894.75,4,0,1,99925.5,0
2535,15605901,Smith,796,France,Male,60,2,145011.06,2,1,0,58702.38,0
2536,15631552,Garcia,649,Spain,Female,33,3,120031.55,1,1,1,50381.38,1
2537,15691245,Smith,757,Germany,Female,83,0,214788.52,4,1,1,114255.51,0
2538,15631055,Williams,474,France,Male,83,0,30696.23,3,0,1,50403.23,0
2539,15637685,Martinez,724,France,Male,86,9,147711.01,4,0,0,122026.88,0
2540,15673965,Jones,582,France,Male,63,8,77570.01,2,1,1,39552.47,0
2541,15614716,Martinez,600,Germany,Male,38,10,61404.72,3,1,1,144068.37,0
2542,15611138,Miller,736,Germany,Male,77,3,5633.84,3,0,0,67608.17,0
2543,15635298,Martinez,475,France,Female,27,9,83057.09,4,0,1,155045.41,0
2544,15651112,Davis,584,France,Male,35,3,99023.97,2,1,1,161338.7,0
2545,15623429,Rodriguez,487,France,Female,58,5,111946.68,2,0,0,197300.7,0
2546,15650200,Garcia,798,Germany,Female,53,1,183680.42,4,0,0,13142.0,0
2547,15671308,Rodriguez,398,Spain,Male,83,5,100885.61,1,1,1,163880.76,0
2548,15648244,Davis,729,Spain,Male,63,6,48809.97,3,0,0,101559.04,0
2549,15617347,Rodriguez,535,France,Female,40,0,99536.56,2,1,1,33318.58,0
2550,15616920,Martinez,554,Germany,Female,56,7,17391.25,2,1,1,153963.24,0
2551,15631822,Brown,427,Germany,Male,21,5,243018.56,4,0,0,22503.73,1
2552,15646659,Rodriguez,830,Spain,Female,58,8,16558.35,4,1,0,174859.33,0
2553,15640108,Miller,735,France,Female,20,3,50472.71,1,0,1,130151.78,0
2554,15689099,Jones,543,Germany,Female,70,10,107007.91,4,0,1,45849.74,0
2555,15607967,Jones,452,France,Male,91,1,233351.46,2,0,0,139368.5,0
2556,15611871,Smith,454,Germany,Female,53,8,44684.29,3,0,1,41786.77,0
2557,15694299,Johnson,725,France,Female,66,7,99944.62,2,0,0,117428.9,0
2558,15677452,Martinez,636,Spain,Female,44,1,247329.26,2,1,0,10946.0,0
2559,15674270,Williams,673,Spain,Male,70,7,150511.91,4,0,1,188075.07,1
2560,15633613,Davis,831,France,Male,66,10,153645.82,1,1,1,22156.18,0
2561,15628179,Garcia,560,Germany,Female,18,7,243532.34,3,1,0,152465.39,1
2562,15652188,Martinez,599,France,Female,63,4,126524.55,4,1,1,143952.62,0
2563,15655099,Jones,642,France,Female,79,6,640.19,3,1,0,133797.43,0
2564,15635262,Smith,550,France,Male,83,6,7744.91,4,0,0,17430.83,0
2565,15678213,Rodriguez,373,France,Male,39,3,170349.53,3,1,0,134547.14,0
2566,15618268,Williams,810,Spain,Female,56,5,52877.81,2,0,1,126434.95,0
2567,15677866,Williams,649,France,Female,61,9,119620.18,2,1,0,130200.35,0
2568,15686269,Johnson,827,Germany,Female,19,5,137843.06,4,1,1,112274.73,0
2569,15660545,Brown,432,Spain,Female,76,5,166837.53,4,0,0,72785.62,0
2570,15692822,Johnson,646,Spain,Female,45,8,20936.66,2,0,1,54489.97,0
2571,15672146,Rodriguez,807,Spain,Female,84,1,190010.92,4,0,0,96700.21,1
2572,15671966,Martinez,528,France,Female,31,9,230042.0,3,1,0,83133.48,1
2573,15639922,Miller,647,Spain,Male,33,7,63936.38,3,0,1,140666.6,1
2574,15679364,Davis,713,France,Male,68,7,95111.52,4,0,1,61427.23,0
2575,15642913,Williams,555,Spain,Male,45,0,185954.54,3,0,0,160423.2,0
2576,15697033,Garcia,389,Germany,Female,70,10,62110.17,3,1,1,196174.7,0
2577,15655677,Martinez,653,Spain,Male,69,1,135561.14,2,1,0,142724.64,1
2578,15649841,Garcia,462,France,Female,42,3,164986.71,1,1,1,107341.0,0
2579,15646332,Smith,689,Germany,Male,74,4,219818.49,3,0,1,42553.3,1
2580,15692062,Garcia,353,Spain,Male,26,4,86341.44,4,1,1,196605.11,0
2581,15695694,Williams,835,Spain,Male,28,5,123162.06,1,1,0,61814.12,0
2582,15625032,Williams,457,France,Male,62,6,46149.85,3,0,0,117991.54,0
2583,15637846,Williams,665,Spain,Male,19,0,76902.62,1,0,0,94075.51,0
2584,15659474,Martinez,463,France,Female,71,6,23734.1,1,0,1,47870.65,0
2585,15644936,Martinez,516,Germany,Female,51,5,49409.44,1,0,1,158355.34,0
2586,15629794,Davis,610,Germany,Male,59,4,86552.83,2,1,0,32392.13,0
2587,15661588,Jones,455,France,Female,86,5,106067.96,1,0,1,91666.89,1
2588,15670984,Brown,573,France,Male,28,10,176719.38,2,0,0,50160.15,0
2589,15650331,Rodriguez,611,Spain,Male,46,7,114612.23,4,0,1,114420.66,0
2590,15694397,Rodriguez,600,France,Male,22,5,12262.29,4,1,1,173552.4,0
2591,15628141,Smith,363,France,Female,37,4,188936.34,1,1,1,179251.27,1
2592,15609074,Johnson,547,Spain,Male,56,5,133199.21,2,0,1,110794.86,1
2593,15606406,Davis,475,Spain,Male,91,8,234852.11,3,0,0,55908.78,1
2594,15697359,Jones,555,Germany,Female,49,0,158810.02,4,1,0,82858.71,0
2595,15623291,Miller,489,France,Male,46,2,133482.95,3,0,1,140864.82,0
2596,15641568,Smith,411,France,Female,83,2,73607.22,1,0,0,64686.42,0
2597,15697539,Martinez,632,Germany,Female,18,8,59115.1,2,0,0,39156.89,0
2598,15646851,Jones,403,Germany,Female,18,2,57508.45,3,0,0,62872.68,1
2599,15699942,Williams,695,Germany,Female,21,5,101780.71,2,0,0,33087.21,0
2600,15654823,Martinez,361,Spain,Female,32,8,42842.85,4,1,1,62564.54,0
2601,15623312,Johnson,485,France,Female,64,9,211052.45,4,1,1,18266.93,0
2602,15643108,Johnson,679,France,Female,47,4,201299.35,2,1,1,21852.58,0
2603,15666918,Rodriguez,493,Spain,Female,23,9,182211.91,4,1,0,173103.46,0
2604,15634171,Brown,785,Germany,Female,18,10,12187.69,4,0,0,43867.6,1
